
4	teoria geral e fundamentos da probabilidade
4	teorias da instrucao
4	teorias especificas e modelos de interacao sistematica de particulas raios cosmicos
4	terapia intensiva
4	terminologia
4	termoelasticidade
4	topologia algebrica
4	transferencia de calor processos termicos e termodinamicos
4	transitorios eletromagneticos
4	transporte e trafego urbano e regional
4	tratamento da madeira
4	variaveis fisicas da agua do mar
4	vibracoes
4	visualizacao cientifica
3	administracao
3	administracao geral
3	aeronomia
3	aglomeracao
3	aglomerados de galaxias
3	alcool
3	algoritmos e estruturas de dados
3	analise de sistemas
3	analise experimental do comportamento
3	animacao por computador
3	antropologia do imaginario
3	antropologia juridica
3	aprendizagem e desempenho academicos
3	armazenamento de alimentos
3	arquitetura de software
3	auditoria de sistemas
3	automacao e controle
3	auxilio multicriterio a decisao
3	avaliacao de desempenho de sistemas
3	avaliacao de tecnologia em saude
3	avioes
3	bacteriologia
3	bancos de dados
3	biodiversidade
3	biologia computacional
3	bioprocessos
3	capital humano
3	cirurgia de cabeca e pescoco
3	cirurgia oftalmologica
3	clinica veterinaria
3	compiladores
3	computacao distribuida
3	computacao pervasiva
3	confiabilidade
3	conservacao das especies animais
3	contabilidade gerencial
3	contabilidade internacional
3	controle inteligente
3	criptologia
3	descoberta de conhecimento
3	desenvolvimento de instrumentacao geofisica
3	desenvolvimento de software
3	desenvolvimento de software educativo
3	desintegracao nuclear e radioatividade
3	determinacao de estrutura de compostos inorganicos
3	diagnostico auxiliado por computador
3	dinamica dos fluidos
3	direito do consumidor
3	direito previdenciario
3	economia do consumidor
3	ecotoxicologia
3	educacao medica
3	educacao superior
3	elementos finitos
3	engenharia biomedica
3	engenharia da computacao
3	engenharia de requisitos
3	ensaios nao destrutivos
3	espectros atomicos e integracao de fotons
3	estatistica
3	estomatologia
3	estruturas de dados
3	evapotranspiracao
3	farmacoepidemiologia
3	fatores humanos no trabalho
3	filosofia da linguagem
3	financas corporativas
3	fisiologia da respiracao
3	fisiologia endocrina
3	foguetes
3	fonologia
3	fontes alternativas de energia
3	fotonica
3	geocronologia
3	geodesia fisica
3	geofisica nuclear
3	geografia urbana
3	geologia de engenharia
3	geometria algebrica
3	geometria diferencial
3	gerenciamento da cadeia de suprimentos
3	gerenciamento de riscos
3	gestao da informacao
3	gestao da qualidade
3	gestao de recursos hidricos
3	gestao em saude
3	gestao estrategica
3	ginecologia e andrologia animal
3	hematologia
3	heuristicas
3	hipermidia
3	historia da arte
3	historia do direito
3	historia latino americana
3	historia regional do brasil
3	historia teorias e sistemas em psicologia
3	identificacao de parametros
3	identificacao de sistemas
3	informatica e educacao
3	instrumentacao biomedica
3	instrumentacao musical
3	integridade estrutural
3	inteligencia artificial distribuida
3	inteligencia artificial na educacao
3	inteligencia artificial redes neurais artificiais
3	internet do futuro
3	jogos
3	jogos de computador
3	lingua inglesa
3	localizacao industrial
3	logica algebrica
3	logica juridica
3	manutencao preditiva
3	matologia
3	mecatronica
3	medicina intensiva
3	melhoramento de plantas forrageiras e producao de sementes
3	meta heuristicas
3	metalurgia de po
3	metodos heuristicos
3	microbiologia aplicada e engenharia sanitaria
