
1	avaliacao de tecnologia em saude
1	avaliacao e terapia
1	avaliacao e tipificacao de carcaca
1	avaliacao funcional
1	avaliacao genetica de reprodutores
1	avaliacao tecnologica em saude
1	avalicacao ambiental de areas degradadas
1	avicultura
1	bacteriologia
1	balanceamento de carga
1	balancos globais de materia e energia
1	balistica forense
1	banco de dados multimidia
1	banco de dados textuais
1	barragens de rejeitos
1	bases de dados em saude
1	bem estar animal
1	benchmarks
1	bibliotecas digitais e repositorios institucionais
1	bio informatica
1	bioclimatologia
1	bioclimatologia aplicada a construcoes rurais
1	biocombustiveis biodiesel e alcool
1	biocombustiveis e biorrefinarias
1	bioecologia de cefalopodes
1	bioeletromagnetismo
1	bioetica
1	biofisica de membranas
1	biofisica do sistema visual
1	biofotonica
1	biogeografia
1	bioinformatica estrutural
1	biologia celular e molecular
1	biologia computacional estrutural
1	biologia da conservacao
1	biologia da reproducao de elasmobranquios
1	biologia de triatominae
1	biologia e pesca de elasmobranquios costeiros
1	biologia matematica
1	biologia molecular computacional
1	biologia molecular da memoria
1	biologia reprodutiva
1	biomateriais
1	biomecanica do movimento humano
1	biomecanica e biomateriais
1	biometria de caprinos caninde
1	biometria de frutiferas
1	biometria de marcadores geneticos
1	biometria de ovinos morada nova
1	biometria e inventario
1	biometria modelagem de crescimento
1	biomonitoramento
1	bioprocessos
1	bioprospeccao
1	bioquimica da nutricao animal
1	bioquimica tumoral
1	biosensores
1	biotecnicas aplicadas a andrologia animal
1	biotecnologia animal
1	biotecnologia aplicada ao manejo e conservacao de recursos geneticos
1	biotecnologia aplicada as sementes
1	biotecnologia aplicada em reproducao animal
1	biotecnologia de embrioes
1	biotecnologia de reproducao animal
1	biotecnologia de semen
1	biotecnologia vegetal
1	biotecnologias da reproducao dos animais domesticos
1	biotenologia florestal
1	bipolar
1	borrachas
1	botanica
1	bovinos
1	calculo diferencial e integral
1	calculo neutronico utilizando o codigo mcnp
1	calibracao de padroes por meio optico
1	calibracao multivariada
1	canais intracelulares de calcio
1	canto
1	capacidade de vias de transporte
1	capacitacao profissional
1	caracterizacao ambiental
1	caracterizacao de materiais
1	caracterizacao de materiais por tecnicas nucleares
1	caracterizacao eletrica e fisica de componentes e circuitos integrados
1	caracterizacao fisico quimica de revestimentos
1	caracterizacao genetica animal
1	carcacas
1	cardiovascular
1	cartografia sensoriamento remoto geodesia e fotogrametria
1	catalogacao automatizada
1	celulas tronco mesenquimais
1	centro de endoscopia digestiva e respiratoria
1	cianobacterias e cianotoxinas
1	ciclos biogeoquimicos
1	ciencia das imagens e fisica medica
1	ciencia e tecnologia da fala
1	ciencia e tecnologia de carnes
1	ciencia e tecnologia de cerais
1	cientometria
1	cinetica e teoria de transporte de fluidos propriedades fisicas de gases
1	circuitos eletronicos controle e programacao
1	circuitos magneticos magnetismos e eletromagnetismos
1	cirurgia
1	cirurgia cardiovascular
1	cirurgia craniomaxilofacial
1	cirurgia de grandes animais
1	cirurgia do aparelho digestivo
1	cirurgia hepatica
1	cirurgia oftalmica veterinaria
1	cirurgia otorrinolaringologica
1	cirurgia pediatrica
1	cirurgia plastica e restauradora
1	cirurgia plastica ocular orbita e vias lacrimais
1	cirurgia proctologica
1	cirurgia toracica
1	cirurgia toraxica
1	cirurgia veterinaria
1	cirurgia videoendoscopica
1	citogenetica de aves
1	citogenetica de peixes
1	citogenetica de quiroptera
1	citogenetica de roedor
1	citogenetica molecular animal
1	citologia clinica
1	citologia e biologia celular
1	citologia vegetal
1	citometria de fluxo
1	citometria de imagem
1	citopatologia
1	classificacao arqueologica
1	classificacao e clustering
1	classificacao facetada
1	climatologia geografica
1	clinica cirurgica de animais silvestres
1	clinica cirurgica de equinos
1	clinica cirurgica veterinaria
1	clinica de equideos
1	clinica de ruminantes
1	clinica e cirurgia em equinos
1	clinica integrada
1	clinica medica de equinos
1	clustering
1	clustering and classification
1	codificacao de canal
1	codificacao de imagens estereo
1	codigos corretores de erros
1	cognicao artificial
1	colapso de tensao
1	colesteatomas
1	cominuicao mineral
1	complexidade computacional
1	comportamento animal
1	comportamento de escolha
1	comportamento de formigas
1	comportamento verbal
1	composicao algoritmica
1	composicao corporal
1	composicao musical
1	compressao de dados
1	compressao de sinais
1	computabilidade
1	computacao afetiva
1	computacao algebrica
1	computacao aplicada
1	computacao aplicada a artes ciencias humanas e entretenimento
1	computacao autonomica
1	computacao em nuvem
1	computacao embutida
1	computacao estatistica
1	computacao evolucionaria aplicada
1	computacao forense
1	computacao grafica visao computacional
1	computacao movel
1	computacao movel e ubiqua
1	computacao paralela e tecnologia de objetos distribuidos
1	computacao parlalela
1	computacao pervasiva e ubiqua
1	computacao sensivel ao contexto
1	computacao ubiqua
1	computational molecular biology
1	computer vision
1	comunicacao
1	comunicacao de dados
1	comunicacao nos disturbios psiquiatricos da infancia
1	comunicacoes digitais
1	comunicacoes opticas
1	comunicacoes opticas fibras opticas sensores opticos
1	comunidades virtuais
1	confiabilidade
1	conformacao mecanica
1	conforto animal
1	conforto termico sistemas de modificacao termica ambientais
1	congelamento e descongelamento de embrioes bovinos
1	conselho de curso do programa de pos graduacao
1	conservacao da biodiversidade
1	conservacao de recursos geneticos animais
1	conservacao e preservacao da memoria
1	conservacao genetica de especies arboreas
1	construcao sustentavel
1	construcoes rurais e ambiencia
1	contabilidade de instrumentos financeiros e derivativos
1	contabilidade societaria cpcs e ifrss
1	context aware computing
1	controladores inteligentes preditivos e adaptativos
1	controle biologico da atividade fisica
1	controle da expressao genica
1	controle de processos
1	controle de processos industriais
1	controle de qualidade cartografica
1	controle de qualidade e analise de sementes
1	controle de qualidade em radiodiagnostico
1	controle de seguranca
1	controle e automacao
1	controle e identificacao de sistemas nao lineares
1	controle e otimizacao de estruturas inteligentes
